Verse Key,Book ID,Chapter,Verse,Translation 1,Translation 2,Similarity,Text 1,Text 2
JOB_003_021,JOB,3,21,American Standard Version (1901),Douay-Rheims 1899 American Edition,0.78,"Who long for death, but it cometh not, And dig for it more than for hid treasures;","That look for death, and it cometh not, as they that dig for a treasure:"
JOB_003_021,JOB,3,21,American Standard Version (1901),Darby Bible,0.9,"Who long for death, but it cometh not, And dig for it more than for hid treasures;","Who long for death, and it [cometh] not, and dig for it more than for hidden treasures;"
JOB_003_021,JOB,3,21,American Standard Version (1901),Bible in Basic English,0.46,"Who long for death, but it cometh not, And dig for it more than for hid treasures;","To those whose desire is for death, but it comes not; who are searching for it more than for secret wealth;"
JOB_003_022,JOB,3,22,American Standard Version (1901),"World English Bible, British Edition",0.81,"Who rejoice exceedingly, And are glad, when they can find the grave?","who rejoice exceedingly,
and are glad, when they can find the grave?
"
JOB_003_022,JOB,3,22,American Standard Version (1901),World English Bible,0.81,"Who rejoice exceedingly, And are glad, when they can find the grave?","who rejoice exceedingly,
and are glad, when they can find the grave?
"
JOB_003_022,JOB,3,22,American Standard Version (1901),King James Version,0.98,"Who rejoice exceedingly, And are glad, when they can find the grave?","Which rejoice exceedingly,
and are glad, when they can find the grave?
"
JOB_003_022,JOB,3,22,American Standard Version (1901),Douay-Rheims 1899 American Edition,0.89,"Who rejoice exceedingly, And are glad, when they can find the grave?",And they rejoice exceedingly when they have found the grave.
JOB_003_022,JOB,3,22,American Standard Version (1901),Darby Bible,0.9,"Who rejoice exceedingly, And are glad, when they can find the grave?",Who rejoice even exultingly and are glad when they find the grave?
JOB_003_022,JOB,3,22,Bible in Basic English,Darby Bible,0.67,"Who are glad with great joy, and full of delight when they come to their last resting-place;",Who rejoice even exultingly and are glad when they find the grave?
JOB_003_022,JOB,3,22,Bible in Basic English,Douay-Rheims 1899 American Edition,0.63,"Who are glad with great joy, and full of delight when they come to their last resting-place;",And they rejoice exceedingly when they have found the grave.
JOB_003_022,JOB,3,22,Darby Bible,Douay-Rheims 1899 American Edition,0.88,Who rejoice even exultingly and are glad when they find the grave?,And they rejoice exceedingly when they have found the grave.
JOB_003_022,JOB,3,22,Bible in Basic English,World English Bible,0.52,"Who are glad with great joy, and full of delight when they come to their last resting-place;","who rejoice exceedingly,
and are glad, when they can find the grave?
"
JOB_003_022,JOB,3,22,Bible in Basic English,"World English Bible, British Edition",0.52,"Who are glad with great joy, and full of delight when they come to their last resting-place;","who rejoice exceedingly,
and are glad, when they can find the grave?
"
JOB_003_022,JOB,3,22,Darby Bible,King James Version,0.93,Who rejoice even exultingly and are glad when they find the grave?,"Which rejoice exceedingly,
and are glad, when they can find the grave?
"
JOB_003_022,JOB,3,22,Darby Bible,World English Bible,0.81,Who rejoice even exultingly and are glad when they find the grave?,"who rejoice exceedingly,
and are glad, when they can find the grave?
"
JOB_003_022,JOB,3,22,Darby Bible,"World English Bible, British Edition",0.81,Who rejoice even exultingly and are glad when they find the grave?,"who rejoice exceedingly,
and are glad, when they can find the grave?
"
JOB_003_022,JOB,3,22,Douay-Rheims 1899 American Edition,King James Version,0.91,And they rejoice exceedingly when they have found the grave.,"Which rejoice exceedingly,
and are glad, when they can find the grave?
"
JOB_003_022,JOB,3,22,Douay-Rheims 1899 American Edition,World English Bible,0.85,And they rejoice exceedingly when they have found the grave.,"who rejoice exceedingly,
and are glad, when they can find the grave?
"
JOB_003_022,JOB,3,22,King James Version,World English Bible,0.82,"Which rejoice exceedingly,
and are glad, when they can find the grave?
","who rejoice exceedingly,
and are glad, when they can find the grave?
"
JOB_003_022,JOB,3,22,Bible in Basic English,King James Version,0.7,"Who are glad with great joy, and full of delight when they come to their last resting-place;","Which rejoice exceedingly,
and are glad, when they can find the grave?
"
JOB_003_022,JOB,3,22,Douay-Rheims 1899 American Edition,"World English Bible, British Edition",0.85,And they rejoice exceedingly when they have found the grave.,"who rejoice exceedingly,
and are glad, when they can find the grave?
"
JOB_003_022,JOB,3,22,American Standard Version (1901),Bible in Basic English,0.67,"Who rejoice exceedingly, And are glad, when they can find the grave?","Who are glad with great joy, and full of delight when they come to their last resting-place;"
JOB_003_022,JOB,3,22,World English Bible,"World English Bible, British Edition",1.0,"who rejoice exceedingly,
and are glad, when they can find the grave?
","who rejoice exceedingly,
and are glad, when they can find the grave?
"
JOB_003_022,JOB,3,22,King James Version,"World English Bible, British Edition",0.82,"Which rejoice exceedingly,
and are glad, when they can find the grave?
","who rejoice exceedingly,
and are glad, when they can find the grave?
"
JOB_003_023,JOB,3,23,Darby Bible,Douay-Rheims 1899 American Edition,0.82,"To the man whose way is hidden, and whom God hath hedged in?","To a man whose way is hidden, and God hath surrounded him with darkness?"
JOB_003_023,JOB,3,23,American Standard Version (1901),World English Bible,0.87,"[Why is light given] to a man whose way is hid, And whom God hath hedged in?","Why is light given to a man whose way is hidden,
whom God has hedged in?
"
JOB_003_023,JOB,3,23,American Standard Version (1901),"World English Bible, British Edition",0.87,"[Why is light given] to a man whose way is hid, And whom God hath hedged in?","Why is light given to a man whose way is hidden,
whom God has hedged in?
"
JOB_003_023,JOB,3,23,Bible in Basic English,Darby Bible,0.66,"To a man whose way is veiled, and who is shut in by God?","To the man whose way is hidden, and whom God hath hedged in?"
JOB_003_023,JOB,3,23,Bible in Basic English,Douay-Rheims 1899 American Edition,0.68,"To a man whose way is veiled, and who is shut in by God?","To a man whose way is hidden, and God hath surrounded him with darkness?"
JOB_003_023,JOB,3,23,Bible in Basic English,King James Version,0.66,"To a man whose way is veiled, and who is shut in by God?","Why is light given to a man whose way is hid, and whom God hath hedged in?
"
JOB_003_023,JOB,3,23,Bible in Basic English,World English Bible,0.68,"To a man whose way is veiled, and who is shut in by God?","Why is light given to a man whose way is hidden,
whom God has hedged in?
"
JOB_003_023,JOB,3,23,Bible in Basic English,"World English Bible, British Edition",0.68,"To a man whose way is veiled, and who is shut in by God?","Why is light given to a man whose way is hidden,
whom God has hedged in?
"
JOB_003_023,JOB,3,23,Darby Bible,King James Version,0.81,"To the man whose way is hidden, and whom God hath hedged in?","Why is light given to a man whose way is hid, and whom God hath hedged in?
"
JOB_003_023,JOB,3,23,King James Version,"World English Bible, British Edition",0.9,"Why is light given to a man whose way is hid, and whom God hath hedged in?
","Why is light given to a man whose way is hidden,
whom God has hedged in?
"
JOB_003_023,JOB,3,23,Darby Bible,"World English Bible, British Edition",0.78,"To the man whose way is hidden, and whom God hath hedged in?","Why is light given to a man whose way is hidden,
whom God has hedged in?
"
JOB_003_023,JOB,3,23,Douay-Rheims 1899 American Edition,King James Version,0.8,"To a man whose way is hidden, and God hath surrounded him with darkness?","Why is light given to a man whose way is hid, and whom God hath hedged in?
"
JOB_003_023,JOB,3,23,Douay-Rheims 1899 American Edition,World English Bible,0.73,"To a man whose way is hidden, and God hath surrounded him with darkness?","Why is light given to a man whose way is hidden,
whom God has hedged in?
"
JOB_003_023,JOB,3,23,Douay-Rheims 1899 American Edition,"World English Bible, British Edition",0.73,"To a man whose way is hidden, and God hath surrounded him with darkness?","Why is light given to a man whose way is hidden,
whom God has hedged in?
"
JOB_003_023,JOB,3,23,King James Version,World English Bible,0.9,"Why is light given to a man whose way is hid, and whom God hath hedged in?
","Why is light given to a man whose way is hidden,
whom God has hedged in?
"
